url,type,price,currency,surface,rooms,bathrooms,yearBuilt,city,postalCode,description,terrace,terrace_area,garden,garden_area,equipped_kitchen,furnished,swimming_pool,kitchen_surface
https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbt72529,apartment,415 000,EUR,85²,3,1,,koksijde,8670,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6830/bouillon/vbc91459,residence,225 000,EUR,171²,4,2,,bouillon,6830,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbt72503,residence,439 000,EUR,186²,3,1,,beringen,3580,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2850/boom/rbt72518,apartment,189 000,EUR,,1,1,,boom,2850,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9700/oudenaarde/rbt72522,residence,359 000,EUR,195²,3,1,,oudenaarde,9700,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc91458,apartment,315 000,EUR,80²,1,1,,elsene,1050,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8930/menen/rbt72509,residence,475 000,EUR,271,,,,menen,8930,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9700/oudenaarde/rbt72523,residence,275 000,EUR,260²,4,1,,oudenaarde,9700,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8870/izegem/rbt72528,residence,180 000,EUR,104²,2,1,,izegem,8870,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/9700/oudenaarde/rbt72524,apartment,295 000,EUR,98²,2,1,,oudenaarde,9700,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/9700/oudenaarde/rbt72526,apartment,325 000,EUR,66²,1,,,oudenaarde,9700,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9700/oudenaarde/rbt72521,residence,349 000,EUR,160²,3,1,,oudenaarde,9700,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9700/volkegem/rbt72525,residence,525 000,EUR,250²,4,,,volkegem,9700,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1340/ottignies/vbc91455,residence,1 150 000,EUR,315²,5,2,,ottignies,1340,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1703/schepdaal/rbt72517,residence,429 000,EUR,320²,3,1,,schepdaal,1703,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbc91454,apartment,525 000,EUR,134²,2,2,,sint-lambrechts-woluwe,1200,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbt72527,apartment,219 500,EUR,45²,1,1,,koksijde,8670,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/9870/zulte/rbt72496,apartment,219 000,EUR,116²,2,1,,zulte,9870,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3012/wilsele/rbt72494,residence,475 000,EUR,130²,3,1,,wilsele,3012,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/1560/hoeilaart/vbc91434,villa,1 750 000,EUR,350²,5,2,,hoeilaart,1560,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbc91441,residence,398 000,EUR,247²,4,1,,tournai,7500,,,,,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/8000/brugge/rbt72484,ground-floor,239 000,EUR,10²,2,1,,brugge,8000,,1,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3390/tielt/rbt72489,residence,439 000,EUR,175²,3,1,,tielt,3390,,1,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6630/martelange/vbc91440,residence,450 000,EUR,,,,,martelange,6630,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbt72495,residence,320 000,EUR,164²,3,1,,zottegem,9620,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc91435,apartment,495 000,EUR,96²,1,1,,elsene,1050,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbt72483,residence,485 000,EUR,1²,4,2,,brugge,8000,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7912/saint-sauveur/rbt72492,residence,645 000,EUR,246²,4,1,,saint-sauveur,7912,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1081/koekelberg/vbc91438,residence,399 000,EUR,167²,4,,,koekelberg,1081,,,,,,0,,,
https://immovlan.be/en/detail/residence/for-sale/6630/martelange/vbc91439,residence,350 000,EUR,,,,,martelange,6630,,,,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/8800/roeselare/rbt72490,duplex,277 000,EUR,93²,2,1,,roeselare,8800,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8470/gistel/rbt72500,residence,249 000,EUR,,3,1,,gistel,8470,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbt72491,apartment,267 000,EUR,103²,2,1,,roeselare,8800,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbc91433,apartment,220 000,EUR,90²,2,,,sint-jans-molenbeek,1080,,,,,,0,,,
https://immovlan.be/en/detail/residence/for-sale/9600/ronse/rbt72493,residence,169 000,EUR,202²,3,1,,ronse,9600,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbt72482,residence,320 000,EUR,175²,3,1,,halle,1500,,,,,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/8000/brugge/rbt72485,ground-floor,249 000,EUR,10²,2,1,,brugge,8000,,,,1,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbt72476,apartment,169 000,EUR,58²,1,,,waregem,8790,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbc91432,residence,395 000,EUR,150²,5,,,durbuy,6940,,,,,,1,,,
https://immovlan.be/en/detail/bungalow/for-sale/1350/orp-le-grand/vbc91426,bungalow,249 000,EUR,110²,3,,,orp-le-grand,1350,,,,,,0,,,
https://immovlan.be/en/detail/mixed-building/for-sale/6000/charleroi/vbc91427,mixed-building,358 000,EUR,159²,6,,,charleroi,6000,,,,,,0,,,
https://immovlan.be/en/detail/residence/for-sale/7950/chievres/vbc91425,residence,250 000,EUR,170²,4,,,chievres,7950,,,,1,,0,,,
https://immovlan.be/en/detail/master-house/for-sale/1000/brussels/vwd13928,master-house,1 290 000,EUR,268²,4,,,brussels,1000,,,,,,1,,,
https://immovlan.be/en/detail/villa/for-sale/1325/chaumont-gistoux/vbc91430,villa,1 190 000,EUR,450²,7,,,chaumont-gistoux,1325,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/9450/haaltert/rbt72475,residence,299 000,EUR,135²,2,1,,haaltert,9450,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2500/lier/rbt72466,apartment,325 000,EUR,101²,2,1,,lier,2500,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbt72473,residence,317 000,EUR,126²,3,,,wetteren,9230,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/9040/sint-amandsberg/vbc91428,residence,274 900,EUR,155²,4,,,sint-amandsberg,9040,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/2430/vorst/rbt72467,residence,435 000,EUR,211²,3,1,,vorst,2430,,,,,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/4030/grivegnee/vbc91429,mixed-building,350 000,EUR,243²,4,,,grivegnee,4030,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/2200/herentals/rbt72472,residence,800 000,EUR,88²,5,2,,herentals,2200,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9100/sint-niklaas/rbt72477,residence,299 000,EUR,178²,2,1,,sint-niklaas,9100,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/1341/ceroux-mousty/vbc91431,villa,795 000,EUR,255²,3,,,ceroux-mousty,1341,,,,,,0,,,
https://immovlan.be/en/detail/residence/for-sale/2845/niel/rbt72458,residence,289 000,EUR,82²,2,1,,niel,2845,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7012/jemappes/vbc91420,residence,Makeofferfrom100 000,EUR,,2,,,jemappes,7012,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8200/sint-michiels/rbt72474,residence,589 800,EUR,224²,4,,,sint-michiels,8200,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/2275/lille/rbt72471,residence,39 000,EUR,68²,1,1,,lille,2275,,,,,,,,,
https://immovlan.be/en/detail/studio/for-sale/2018/antwerp/rbt72437,studio,115 000,EUR,27,,1,,antwerp,2018,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8791/beveren-leie/rbt72444,residence,265 000,EUR,165²,3,1,,beveren-leie,8791,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8450/bredene/rbt72452,apartment,199 000,EUR,63²,2,1,,bredene,8450,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8310/assebroek/rbt72411,apartment,330 000,EUR,112²,2,2,,assebroek,8310,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9900/eeklo/rbt72430,residence,295 000,EUR,137²,3,1,,eeklo,9900,,,,,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/2600/berchem/rbt72410,ground-floor,275 000,EUR,79²,1,1,,berchem,2600,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8610/kortemark/rbt72449,residence,,EUR,,,,,kortemark,8610,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbt72455,residence,Priceonrequest,EUR,104²,2,2,,brugge,8000,,1,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbt72447,residence,1 595 000,EUR,835²,5,3,,kortrijk,8500,,,,,,,,,
https://immovlan.be/en/detail/bungalow/for-sale/8210/loppem/rbt72456,bungalow,315 000,EUR,142²,3,1,,loppem,8210,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2830/willebroek/rbt72457,apartment,339 000,EUR,113²,2,1,,willebroek,2830,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbt72439,residence,560 000,EUR,440²,4,1,,roeselare,8800,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7600/peruwelz/vbc91414,residence,85 000,EUR,180²,2,1,,peruwelz,7600,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/9620/zottegem/rbt72433,apartment,230 000,EUR,83²,2,1,,zottegem,9620,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8820/torhout/rbt72446,apartment,269 000,EUR,92²,2,1,,torhout,8820,,,,,,,,,
https://immovlan.be/en/detail/master-house/for-sale/9690/kluisbergen/rbt72435,master-house,Makeofferfrom400 000,EUR,398²,5,,,kluisbergen,9690,,,,1,,,,,
https://immovlan.be/en/detail/residence/for-sale/8670/koksijde/rbt72451,residence,695 000,EUR,184²,3,2,,koksijde,8670,,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/7850/enghien/vbc91416,villa,435 000,EUR,187²,4,1,,enghien,7850,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbc91417,apartment,224 870,EUR,87²,2,,,braine-le-comte,7090,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbt72426,residence,499 000,EUR,180²,3,2,,deurne,2100,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8700/tielt/rbt72388,apartment,665 000,EUR,317²,3,1,,tielt,8700,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8870/izegem/rbt72385,residence,Makeofferfrom155 000,EUR,137²,3,1,,izegem,8870,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8792/desselgem/rbt72400,residence,329 000,EUR,162²,3,,,desselgem,8792,,,,,,0,,,
https://immovlan.be/en/detail/apartment/for-sale/8520/kuurne/rbt72382,apartment,Priceonrequest,EUR,121²,2,1,,kuurne,8520,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9040/sint-amandsberg/rbt72409,residence,429 000,EUR,238²,3,1,,sint-amandsberg,9040,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8530/harelbeke/rbt72384,apartment,259 000,EUR,93²,2,1,,harelbeke,8530,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8810/lichtervelde/rbt72399,residence,249 000,EUR,126²,4,1,,lichtervelde,8810,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8700/tielt/rbt72403,residence,447 400,EUR,159²,4,1,,tielt,8700,,,,,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/8870/izegem/rbt72378,mixed-building,245 000,EUR,255²,4,1,,izegem,8870,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbt72398,apartment,289 000,EUR,90²,2,1,,borgerhout,2140,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8700/tielt/rbt72387,residence,665 000,EUR,317²,3,1,,tielt,8700,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbt72393,apartment,290 000,EUR,95²,2,2,,merksem,2170,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbt72407,apartment,215 000,EUR,137²,2,1,,aalst,9300,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1702/groot-bijgaarden/rbt72389,residence,380 000,EUR,92²,2,1,,groot-bijgaarden,1702,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt72395,apartment,215 000,EUR,85²,2,1,,antwerp,2000,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8700/tielt/rbt72402,residence,451 800,EUR,162²,4,1,,tielt,8700,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbt72405,residence,279 000,EUR,148²,4,,,aalst,9300,,,,,,0,,,
https://immovlan.be/en/detail/residence/for-sale/8870/izegem/rbt72379,residence,270 000,EUR,494²,6,1,,izegem,8870,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt72392,apartment,345 000,EUR,122²,3,1,,antwerp,2018,,,,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/8300/knokke/rbt72397,duplex,695 000,EUR,80²,2,1,,knokke,8300,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2830/willebroek/rbt72353,apartment,229 500,EUR,65²,2,1,,willebroek,2830,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2820/bonheiden/rbt72362,residence,340 000,EUR,106²,1,1,,bonheiden,2820,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8870/izegem/rbt72375,residence,Makeofferfrom260 000,EUR,113²,3,1,,izegem,8870,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbt72365,apartment,550 000,EUR,,3,,,oostende,8400,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2830/willebroek/rbt72352,apartment,238 500,EUR,74²,2,1,,willebroek,2830,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8870/izegem/rbt72377,residence,450 000,EUR,281²,6,,,izegem,8870,,,,,,,,,
https://immovlan.be/en/detail/chalet/for-sale/5542/blaimont/rbt72357,chalet,67 000,EUR,40²,2,1,,blaimont,5542,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3221/nieuwrode/rbt72360,residence,395 000,EUR,261²,3,1,,nieuwrode,3221,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8830/hooglede/rbt72370,apartment,235 000,EUR,95²,2,1,,hooglede,8830,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2580/beerzel/rbt72354,residence,348 000,EUR,148²,2,1,,beerzel,2580,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8790/waregem/rbt72374,residence,535 000,EUR,495²,5,2,,waregem,8790,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8870/izegem/rbt72376,apartment,155 000,EUR,81²,2,1,,izegem,8870,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2220/heist-op-den-berg/rbt72358,apartment,249 000,EUR,95²,2,1,,heist-op-den-berg,2220,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbt72367,apartment,295 000,EUR,86²,2,1,,oostende,8400,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2830/willebroek/rbt72351,apartment,234 900,EUR,74²,2,1,,willebroek,2830,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbt72366,apartment,137 000,EUR,41²,1,1,,oostende,8400,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbt72359,residence,328 000,EUR,203²,3,1,,lier,2500,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2580/beerzel/rbt72356,residence,465 000,EUR,476²,3,2,,beerzel,2580,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2860/sint-katelijne-waver/rbt72355,residence,448 870,EUR,142²,4,1,,sint-katelijne-waver,2860,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2820/bonheiden/rbt72364,residence,475 000,EUR,207²,5,1,,bonheiden,2820,,,,1,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1090/jette/rbt72324,apartment,235 000,EUR,85²,2,1,,jette,1090,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3200/aarschot/rbt72350,residence,750 000,EUR,328²,4,2,,aarschot,3200,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2220/heist-op-den-berg/rbt72329,residence,525 000,EUR,,4,1,,heist-op-den-berg,2220,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2590/berlaar/rbt72328,residence,395 000,EUR,13²,4,1,,berlaar,2590,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8904/zuidschote/rbt72332,residence,Makeofferfrom299 000,EUR,225²,4,2,,zuidschote,8904,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3560/lummen/rbt72347,apartment,275 000,EUR,63²,1,1,,lummen,3560,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3600/genk/rbt72336,residence,349 000,EUR,260,,,,genk,3600,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2450/meerhout/rbt72342,residence,219 000,EUR,164²,4,1,,meerhout,2450,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2861/onze-lieve-vrouw-waver/rbt72349,residence,675 000,EUR,291²,2,1,,onze-lieve-vrouw-waver,2861,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1480/tubize/vbc91405,residence,249 000,EUR,100²,2,,,tubize,1480,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8690/alveringem/rbt72343,residence,225 000,EUR,210²,3,,,alveringem,8690,,,,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/1140/evere/vbc91409,duplex,380 000,EUR,110²,3,,,evere,1140,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/3200/aarschot/rbt72327,residence,539 000,EUR,182²,3,1,,aarschot,3200,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/3010/kessel-lo/rbt72335,apartment,285 000,EUR,94²,2,1,,kessel-lo,3010,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbc91407,apartment,170 000,EUR,51²,1,,,anderlecht,1070,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9550/herzele/rbt72348,residence,Makeofferfrom599 000,EUR,300²,4,2,,herzele,9550,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9900/eeklo/rbt72326,residence,495 000,EUR,225²,3,,,eeklo,9900,,,,,,0,,,
https://immovlan.be/en/detail/residence/for-sale/9320/erembodegem/rbt72346,residence,243 000,EUR,186²,4,1,,erembodegem,9320,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8840/staden/rbt72345,residence,350 000,EUR,332,,1,,staden,8840,,,,1,,,,,
https://immovlan.be/en/detail/residence/for-sale/8310/assebroek/rbt72333,residence,479 000,EUR,170²,3,1,,assebroek,8310,,,,1,,,,,
https://immovlan.be/en/detail/villa/for-sale/5100/wierde/vbc91398,villa,445 000,EUR,190²,4,2,,wierde,5100,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/4140/sprimont/vbc91396,residence,125 000,EUR,,2,2,,sprimont,4140,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1140/evere/vbc91390,residence,525 000,EUR,179²,4,1,,evere,1140,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbt72314,residence,269 000,EUR,233²,6,,,aalst,9300,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/7370/blaugies/vbc91385,residence,210 000,EUR,178²,3,1,,blaugies,7370,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7642/calonne/vbc91384,residence,189 000,EUR,131²,2,,,calonne,7642,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/9940/evergem/rbt72311,residence,495 000,EUR,243²,3,1,,evergem,9940,,,,,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/1140/evere/vbc91374,ground-floor,329 000,EUR,90²,1,,,evere,1140,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbt72310,residence,898 750,EUR,195²,4,,,gent,9000,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbt72316,residence,420 000,EUR,180²,4,1,,aalst,9300,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9340/lede/rbt72315,residence,329 000,EUR,163²,3,1,,lede,9340,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7850/enghien/vbc91403,residence,335 000,EUR,140²,4,1,,enghien,7850,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/4040/herstal/vbc91371,residence,235 000,EUR,109²,2,,,herstal,4040,,,,,,0,,,
https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbc91391,residence,525 000,EUR,179²,4,1,,schaarbeek,1030,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbc91378,residence,1 425 000,EUR,508²,5,,,elsene,1050,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/1480/tubize/vbc91402,residence,280 000,EUR,130²,3,1,,tubize,1480,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbc91368,residence,475 000,EUR,125²,3,,,sint-pieters-woluwe,1150,,,,,,1,,,
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbc91381,apartment,Makeofferfrom150 000,EUR,78²,1,,,schaarbeek,1030,,,,,,1,,,
https://immovlan.be/en/detail/apartment/for-sale/2490/balen/rbt72312,apartment,169 000,EUR,85²,1,1,,balen,2490,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8510/marke/rbt72318,residence,219 000,EUR,166²,3,1,,marke,8510,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2830/blaasveld/rbt72306,apartment,361 112,EUR,90²,2,,,blaasveld,2830,,,,,,1,,,
https://immovlan.be/en/detail/apartment/for-sale/2830/blaasveld/rbt72304,apartment,514 563,EUR,143²,3,,,blaasveld,2830,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbc91362,residence,195 000,EUR,200²,3,1,,paliseul,6850,,,,,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/2830/blaasveld/rbt72303,ground-floor,340 364,EUR,98²,2,,,blaasveld,2830,,,,,,1,,,
https://immovlan.be/en/detail/duplex/for-sale/1030/schaarbeek/vbc91347,duplex,389 000,EUR,72²,1,,,schaarbeek,1030,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbc91346,residence,795 000,EUR,266²,4,,,ukkel,1180,,,,,,1,,,
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbc91352,apartment,540 000,EUR,98²,2,,,etterbeek,1040,,,,,,0,,,
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbc91353,apartment,445 000,EUR,123²,2,,,sint-lambrechts-woluwe,1200,,,,,,1,,,
https://immovlan.be/en/detail/penthouse/for-sale/1020/laken/vbc91365,penthouse,300 000,EUR,130²,2,,,laken,1020,,,,,,1,,,
https://immovlan.be/en/detail/ground-floor/for-sale/2830/blaasveld/rbt72302,ground-floor,335 389,EUR,95²,2,,,blaasveld,2830,,,,,,1,,,
https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbc91354,apartment,314 000,EUR,87²,1,,,vorst,1190,,,,,,1,,,
https://immovlan.be/en/detail/studio/for-sale/1030/schaarbeek/vbc91348,studio,273 000,EUR,51,,,,schaarbeek,1030,,,,,,1,,,
https://immovlan.be/en/detail/villa/for-sale/3090/overijse/rbt72298,villa,,EUR,,,,,overijse,3090,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2830/blaasveld/rbt72305,apartment,365 878,EUR,97²,2,,,blaasveld,2830,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/5541/hastiere-par-dela/vbc91363,residence,69 000,EUR,72²,2,1,,hastiere-par-dela,5541,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2470/retie/rbt72308,residence,429 000,EUR,240²,3,1,,retie,2470,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/4300/lantremange/vbc91358,residence,539 000,EUR,221²,3,1,,lantremange,4300,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbc91345,residence,860 000,EUR,272²,4,,,ukkel,1180,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/4100/seraing/vbc91355,residence,220 000,EUR,160²,2,,,seraing,4100,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3970/leopoldsburg/rbt72309,residence,449 950,EUR,181²,2,1,,leopoldsburg,3970,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vwd13926,apartment,610 000,EUR,165²,3,2,,schaarbeek,1030,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbc91328,residence,1 980 000,EUR,430²,5,3,,brussels,1000,,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbc91324,apartment,Makeofferfrom345 000,EUR,80²,2,,,etterbeek,1040,,,,,,1,,,
https://immovlan.be/en/detail/triplex/for-sale/1420/braine-l-alleud/vbc91321,triplex,375 000,EUR,146²,3,,,braine-l-alleud,1420,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/7911/buissenal/rbt72297,residence,429 000,EUR,225²,4,,,buissenal,7911,,,,,,0,,,
https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbc91316,apartment,Makeofferfrom219 000,EUR,65²,1,,,vorst,1190,,,,,,1,,,
https://immovlan.be/en/detail/duplex/for-sale/1332/genval/vbc91320,duplex,495 000,EUR,124²,3,,,genval,1332,,,,,,1,,,
https://immovlan.be/en/detail/master-house/for-sale/1030/schaarbeek/vbc91331,master-house,895 000,EUR,404²,6,,,schaarbeek,1030,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/4800/verviers/vbc91317,residence,369 000,EUR,233²,5,1,,verviers,4800,,,,,,,,,
https://immovlan.be/en/detail/ground-floor/for-sale/1020/laken/vbc91325,ground-floor,229 000,EUR,105²,3,,,laken,1020,,,,,,1,,,
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbc91335,residence,795 000,EUR,150²,3,,,ukkel,1180,,,,,,1,,,
